紫式部の著書『源氏物語』第3帖の巻名にもなっている、蝉の抜け殻を指す言葉は何でしょう？,空蝉,66
紫式部の著書『源氏物語』で、最初の第1帖は「桐壺」という巻名ですが、最後の第54帖は何という巻名でしょう？,夢浮橋,666
紫式部の著書『源氏物語』で、「幻」と「匂宮」の間に存在するとされる、巻名だけが伝わり本文が残されていない巻は何でしょう？,雲隠,66
アニメ『魔法少女まどか☆マギカ』の主人公・まどかの名字は何でしょう？,鹿目,66
母親を巨人に食べられた主人公・エレンが巨人への復讐を決意したところから物語が始まる、2009年に『別冊少年マガジン』で連載が開始された諫山創の漫画は何でしょう？,進撃の巨人,66366
「壱、弐、参」などがこれにあたる、「一、二、三」など線を書き足せば簡単に改ざんできてしまう漢数字の代わりとして文書上で使われる漢字を何というでしょう？,大字,66
長い年月に様々な経験を積んで、世の中の表も裏も知り尽くして悪賢いことを、漢数字の「千」を二度用いた四字熟語で何というでしょう？,海千山千,6666
日本の元号を五十音順に並べたとき最初にくる、1772年から1780年まで使われた元号は何でしょう？,安永,66
西暦708年から715年まで使用された、日本の元号を五十音順に並べた時に最後に来る元号といえば何でしょう？,和銅,66
木曜日を意味する英語「Thursday」の語源となった、北欧神話でオーディンとヨルズの間に生まれた雷神の名前は何でしょう？,トール,444
日本の都道府県のうち、海に接していないのに漁港がある唯一の県はどこでしょう？,滋賀県,666
国際オリンピック委員会における第1公用語は何語でしょう？,フランス語,44446
彫刻家のリム・ナン・センによって制作された、上半身がライオン、下半身が魚の姿をした、シンガポールのシンボルともいわれる像は何でしょう？,マーライオン,444444
「バラの園」という意味がある、カージャール朝のナーセルッディーン・シャーが建てた、ユネスコの世界遺産にも登録されているイランの西洋風宮殿は何でしょう？,ゴレスターン宮殿,44444466
中国語で「避役」または「変色龍」と表記される爬虫類といえば何でしょう？,カメレオン,44444
漢字では「更格廬」や「長尾驢」と表記する、有袋類に属する動物は何でしょう？,カンガルー,44444
ジョディ・フォスターがアカデミー主演女優賞を受賞した2つの映画作品とは、『羊たちの沈黙』と何でしょう？,告発の行方,66366
「選挙区内の支持者の組織・後援会」を指した比喩表現で、看板、鞄とともに選挙で勝つために重要な「三バン」とされるのは何でしょう？,地盤,66
「選挙資金」を指した比喩表現で、地盤、看板とともに選挙で勝つために重要な「三バン」とされるのは何でしょう？,鞄,6
「候補者の知名度」を指した比喩表現で、地盤、鞄とともに選挙で勝つために重要な「三バン」とされるのは何でしょう？,看板,66
一般的に、トランプゲームの「フリーセル」は何人で遊ぶゲームでしょう？,1人,06
一般的なトランプで、1つのスートは何枚で構成されるでしょう？,13枚,006
テレビの業界用語で深夜12時のことを何というでしょう？,テッペン,4444
ギリシャ語で「色」という意味がある、原子番号24、元素記号Crの元素は何でしょう？,クロム,444
ドイツ語で「悪魔の銅」を意味する言葉に由来する、原子番号28、元素記号Niの元素は何でしょう？,ニッケル,4444
ロシアの化学者メンデレーエフは「エカケイ素」という名前で存在を予言していた、原子番号32、元素記号Geの元素は何でしょう？,ゲルマニウム,444444
「月」という意味のギリシャ語に由来する名前を持ち、日本が世界有数の産出国である、原子番号34、元素記号Seの元素は何でしょう？,セレン,444
その名はラテン語で「濃い赤」を意味する言葉に由来する、原子番号37、元素記号Rbの元素は何でしょう？,ルビジウム,44444
その名はアラビア語で「金色」という意味の言葉に由来する、原子番号40、元素記号Zrの元素は何でしょう？,ジルコニウム,444444
